OP,Sim,Value
9,140,0.558090031
10,140,0.252129034
1,141,0.0369048
2,141,0.695453104
3,141,0.322143933
4,141,0.046022315
5,141,0.373943056
6,141,0.166636739
7,141,0.474220164
8,141,0.619396918
9,141,0.109647518
10,141,0.447568274
1,142,0.547531979
2,142,0.63278878
3,142,0.897895928
4,142,0.309257807
5,142,0.050874417
6,142,0.79330575
7,142,0.515229102
8,142,0.432223491
9,142,0.814163959
10,142,0.042367083
1,143,0.758296715
2,143,0.02609287
3,143,0.885122732
4,143,0.030281642
5,143,0.517488497
6,143,0.880926262
7,143,0.419873013
8,143,0.906022864
9,143,0.641449344
10,143,0.564157996
1,144,0.324155026
2,144,0.741500977
3,144,0.095330721
4,144,0.268160748
5,144,0.552554952
6,144,0.537758247
7,144,0.218252846
8,144,0.011253324
9,144,0.994483584
10,144,0.229243947
1,145,0.782776992
2,145,0.287321394
3,145,0.513115779
4,145,0.108416229
5,145,0.768490564
6,145,0.866162959
7,145,0.757781933
8,145,0.742696304
9,145,0.995644899
10,145,0.20443192
1,146,0.495293071
2,146,0.601403209
3,146,0.069286828
4,146,0.799540024
5,146,0.049360762
6,146,0.757360174
7,146,0.069768029
8,146,0.978893706
9,146,0.906224394
10,146,0.580113908
1,147,0.453191794
2,147,0.973401622
3,147,0.111683472
4,147,0.50391861
5,147,0.233123263
6,147,0.376293155
7,147,0.133512019
8,147,0.852689567
9,147,0.86116149
10,147,0.112518907
1,148,0.26564784
2,148,0.424091165
3,148,0.410787676
4,148,0.197862715
5,148,0.937568827
6,148,0.650365761
7,148,0.058684515
8,148,0.682507888
9,148,0.645098414
10,148,0.628950424
1,149,0.147079832
2,149,0.247755829
3,149,0.667369261
4,149,0.827862879
5,149,0.719573006
6,149,0.459088245
7,149,0.578711543
8,149,0.844883679
9,149,0.838772393
10,149,0.570551537
1,150,0.536048091
2,150,0.260125829
3,150,0.460914824
4,150,0.424774454
5,150,0.925807884
6,150,0.292404389
7,150,0.302940529
8,150,0.839739074
9,150,0.887235067
10,150,0.825508191
1,151,0.017229618
2,151,0.948374943
3,151,0.556128144
4,151,0.572976215
5,151,0.557202986
6,151,0.444421523
7,151,0.026114567
8,151,0.262250589
9,151,0.022966961
10,151,0.858969531
1,152,0.026798027
2,152,0.76435834
3,152,0.182020708
4,152,0.521800655
5,152,0.253546715
6,152,0.658010474
7,152,0.957871345
8,152,0.267481945
9,152,0.21289699
10,152,0.925446107
1,153,0.999323383
2,153,0.803872457
3,153,0.871982495
4,153,0.526977432
5,153,0.615053578
6,153,0.969494687
7,153,0.3721255
8,153,0.648347481
9,153,0.124989576
10,153,0.727258256
1,154,0.275711379
2,154,0.780764762
3,154,0.048852667
4,154,0.350865594
5,154,0.538957085
6,154,0.556553628
7,154,0.892963646
8,154,0.100518985
9,154,0.692188047
10,154,0.496108955
1,155,0.018518139
2,155,0.901693546
3,155,0.638151027
4,155,0.365293457
5,155,0.048072074
6,155,0.32361964
7,155,0.821574012
8,155,0.777857986
9,155,0.643667747
10,155,0.766697868
1,156,0.513105821
2,156,0.856257897
3,156,0.996141804
4,156,0.739355623
5,156,0.162644999
6,156,0.35700747
7,156,0.937210321
8,156,0.454723327
9,156,0.050261416
10,156,0.356266737
1,157,0.588133055
2,157,0.441044739
3,157,0.262748372
4,157,0.364316367
5,157,0.852561335
6,157,0.427004311
7,157,0.177541329
8,157,0.700784706
9,157,0.828297285
10,157,0.130337675
1,158,0.756838604
2,158,0.922155172
3,158,0.467520449
4,158,0.192494388
5,158,0.214315306
6,158,0.593791386
7,158,0.694926211
8,158,0.697392857
9,158,0.178084862
10,158,0.198348703
1,159,0.939332592
2,159,0.017742474
3,159,0.667559557
4,159,0.89849962
5,159,0.791238017
6,159,0.614862094
7,159,0.043653178
8,159,0.842741864
9,159,0.097333103
10,159,0.723565236
1,160,0.499707116
2,160,0.858506865
3,160,0.03894766
4,160,0.030141318
5,160,0.773287621
6,160,0.823862474
7,160,0.706681269
8,160,0.394480311
9,160,0.960212081
10,160,0.397316803
1,161,0.214754687
2,161,0.114514991
3,161,0.934291175
4,161,0.795629681
5,161,0.66592148
6,161,0.766346924
7,161,0.860771709
8,161,0.096650449
9,161,0.700949364
10,161,0.905408407
1,162,0.897760208
2,162,0.349875734
3,162,0.57651083
4,162,0.547085893
5,162,0.230736679
6,162,0.819986842
7,162,0.807739137
8,162,0.095284901
9,162,0.646829996
10,162,0.642229919
1,163,0.570934153
2,163,0.268466528
3,163,0.777332022
4,163,0.97396003
5,163,0.467598556
6,163,0.321093386
7,163,0.905205349
8,163,0.443978674
9,163,0.949783008
10,163,0.251667468
1,164,0.236652699
2,164,0.049727485
3,164,0.156974672
4,164,0.651584764
5,164,0.677284961
6,164,0.359480547
7,164,0.693105708
8,164,0.67534244
9,164,0.567078019
10,164,0.42655115
1,165,0.811052933
2,165,0.778884439
3,165,0.183648496
4,165,0.052615367
5,165,0.537037451
6,165,0.20730808
7,165,0.808072502
8,165,0.854037266
9,165,0.52163903
10,165,0.954476664
1,166,0.974521785
2,166,0.025571655
3,166,0.130602582
4,166,0.799677248
5,166,0.92847265
6,166,0.985447083
7,166,0.255656841
8,166,0.556952088
9,166,0.973026051
10,166,0.762792746
1,167,0.643701415
2,167,0.467744255
3,167,0.750481339
4,167,0.631307811
5,167,0.875273904
6,167,0.687035555
7,167,0.90749667
8,167,0.212914289
9,167,0.880388928
10,167,0.043116807
1,168,0.099556917
2,168,0.731485635
3,168,0.241652859
4,168,0.428088647
5,168,0.982311924
6,168,0.042717891
7,168,0.494940156
8,168,0.902239621
9,168,0.486822423
10,168,0.260582466
1,169,0.182730073
2,169,0.59736653
3,169,0.321392357
4,169,0.998085395
5,169,0.083760082
6,169,0.437756481
7,169,0.987000017
8,169,0.765381416
9,169,0.053637998
10,169,0.620238805
1,170,0.775747872
2,170,0.235370131
3,170,0.733441577
4,170,0.588525771
5,170,0.645840088
6,170,0.037614735
7,170,0.336182072
8,170,0.182193194
9,170,0.621762682
10,170,0.663526136
1,171,0.144003851
2,171,0.093962741
3,171,0.780461925
4,171,0.760852981
5,171,0.325943887
6,171,0.631055652
7,171,0.311245609
8,171,0.65258384
9,171,0.879470671
10,171,0.17889141
1,172,0.910520629
2,172,0.00986684
3,172,0.896479832
4,172,0.438495587
5,172,0.911383007
6,172,0.425711238
7,172,0.522088814
8,172,0.90186456
9,172,0.979728034
10,172,0.269029016
1,173,0.820577035
2,173,0.700748618
3,173,0.234804059
4,173,0.257749428
5,173,0.229739886
6,173,0.169425248
7,173,0.278411344
8,173,0.095522753
9,173,0.295500244
10,173,0.535484138
1,174,0.071078574
2,174,0.629184083
3,174,0.252273622
4,174,0.766757512
5,174,0.232728563
6,174,0.144440705
7,174,0.088850745
8,174,0.558023266
9,174,0.848063262
10,174,0.375623053
1,175,0.089120969
2,175,0.480655124
3,175,0.63009893
4,175,0.837688361
5,175,0.642362344
6,175,0.917591291
7,175,0.202919607
8,175,0.212912032
9,175,0.819438537
10,175,0.546385165
1,176,0.293653649
2,176,0.612181266
3,176,0.57175016
4,176,0.89497512
5,176,0.224831042
6,176,0.001085052
7,176,0.378661014
8,176,0.089112722
9,176,0.978878958
10,176,0.1014696
1,177,0.741971097
2,177,0.168116322
3,177,0.81366037
4,177,0.814682403
5,177,0.966667535
6,177,0.217154213
7,177,0.139562718
8,177,0.798664711
9,177,0.651441911
10,177,0.570650568
1,178,0.345571249
2,178,0.050880399
3,178,0.581770799
4,178,0.279282977
5,178,0.322682587
6,178,0.956872809
7,178,0.689628823
8,178,0.880507071
9,178,0.785902134
10,178,0.866334052
1,179,0.886232502
2,179,0.286617372
3,179,0.041596585
4,179,0.509739197
5,179,0.51506344
6,179,0.973633345
7,179,0.598840411
8,179,0.529574457
9,179,0.375893289
10,179,0.411048457
1,180,0.308294702
2,180,0.432228878
3,180,0.000838313
4,180,0.144420172
5,180,0.129426302
6,180,0.971817544
7,180,0.191390439
8,180,0.049047025
9,180,0.091522056
10,180,0.69131815
1,181,0.39297966
2,181,0.646770444
3,181,0.138929788
4,181,0.451651606
5,181,0.367310298
6,181,0.482898076
7,181,0.283548355
8,181,0.698272981
9,181,0.506191732
10,181,0.885063528
1,182,0.211316262
2,182,0.695157636
3,182,0.714339148
4,182,0.868178139
5,182,0.998285513
6,182,0.954827776
7,182,0.098099581
8,182,0.537245574
9,182,0.508009834
10,182,0.081195099
1,183,0.117326647
2,183,0.487938313
3,183,0.32914345
4,183,0.997687805
5,183,0.116610528
6,183,0.836787553
7,183,0.038750047
8,183,0.03996373
9,183,0.619340528
10,183,0.418263774
1,184,0.952168092
2,184,0.719903724
3,184,0.81258699
4,184,0.742631829
5,184,0.290459899
6,184,0.249967847
7,184,0.78497787
8,184,0.299400948
9,184,0.991902981
10,184,0.388333933
1,185,0.898797942
2,185,0.499009769
3,185,0.91124715
4,185,0.858388844
5,185,0.100615261
6,185,0.172834579
7,185,0.151714517
8,185,0.196969452
9,185,0.4904335
10,185,0.813692572
1,186,0.874121293
2,186,0.429647684
3,186,0.485457467
4,186,0.374830193
5,186,0.828788784
6,186,0.487646946
7,186,0.160973506
8,186,0.058630411
9,186,0.176269313
10,186,0.703549025
1,187,0.072084305
2,187,0.490431489
3,187,0.220789839
4,187,0.235356922
5,187,0.251403409
6,187,0.314459457
7,187,0.151305474
8,187,0.83908897
9,187,0.051230233
10,187,0.494684306
1,188,0.291044326
2,188,0.976039138
3,188,0.826663553
4,188,0.514048885
5,188,0.436731262
6,188,0.839824825
7,188,0.141199813
8,188,0.137416452
9,188,0.864938614
10,188,0.633053586
1,189,0.028424154
2,189,0.306577559
3,189,0.09923861
4,189,0.696977662
5,189,0.710924368
6,189,0.309368293
7,189,0.293176927
8,189,0.887442042
9,189,0.509935989
10,189,0.885269714
1,190,0.813634621
2,190,0.930313747
3,190,0.059057944
4,190,0.922937737
5,190,0.71176226
6,190,0.370608824
7,190,0.230801023
8,190,0.455015047
9,190,0.655238758
10,190,0.439453983
1,191,0.398950028
2,191,0.800369237
3,191,0.988078843
4,191,0.897197614
5,191,0.030800544
6,191,0.549140281
7,191,0.835329678
8,191,0.75336086
9,191,0.979387343
10,191,0.935650472
1,192,0.722701905
2,192,0.859356659
3,192,0.354432045
4,192,0.482547742
5,192,0.202108091
6,192,0.590480815
7,192,0.286871917
8,192,0.100898252
9,192,0.903075728
10,192,0.854319877
1,193,0.302990018
2,193,0.89138228
3,193,0.3803754
4,193,0.221892644
5,193,0.158695816
6,193,0.736950269
7,193,0.211828113
8,193,0.967642563
9,193,0.710555376
10,193,0.201513756
1,194,0.753886336
2,194,0.135045312
3,194,0.225433535
4,194,0.371638054
5,194,0.873856222
6,194,0.059108013
7,194,0.862163796
8,194,0.654100324
9,194,0.093587595
10,194,0.933951332
1,195,0.028428682
2,195,0.41679226
3,195,0.413695182
4,195,0.54635588
5,195,0.234021392
6,195,0.434503091
7,195,0.006274244
8,195,0.552035498
9,195,0.849200456
10,195,0.018040038
1,196,0.734201035
2,196,0.227779507
3,196,0.100274761
4,196,0.147306591
5,196,0.569940016
6,196,0.284528407
7,196,0.269744263
8,196,0.979479908
9,196,0.744339303
10,196,0.153999798
1,197,0.859446534
2,197,0.358117606
3,197,0.253420511
4,197,0.7834766
5,197,0.517320135
6,197,0.756957924
7,197,0.906349382
8,197,0.42581043
9,197,0.71100766
10,197,0.348703858
1,198,0.363042933
2,198,0.289008033
3,198,0.010603569
4,198,0.382200106
5,198,0.342466322
6,198,0.599571398
7,198,0.106916847
8,198,0.360356656
9,198,0.250535435
10,198,0.999272648
1,199,0.681916018
2,199,0.518639532
3,199,0.226931337
4,199,0.225768548
5,199,0.263381721
6,199,0.96043714
7,199,0.602206029
8,199,0.213957517
9,199,0.04447101
10,199,0.494729981
1,200,0.863574372
2,200,0.486024415
3,200,0.66633041
4,200,0.299653503
5,200,0.803814078
6,200,0.773189909
7,200,0.585526724
8,200,0.722718572
9,200,0.176401487
10,200,0.134002445
1,201,0.92316215
2,201,0.658836458
3,201,0.163364508
4,201,0.301693287
5,201,0.225417582
6,201,0.423967837
7,201,0.51854368
8,201,0.648084836
9,201,0.780894815
10,201,0.045049977
1,202,0.45564453
2,202,0.415931305
3,202,0.593277866
4,202,0.012604749
5,202,0.962901137
6,202,0.732323243
7,202,0.326347504
8,202,0.815179937
9,202,0.739634661
10,202,0.575624197
1,203,0.241410443
2,203,0.604162173
3,203,0.015936955
4,203,0.343361424
5,203,0.70706919
6,203,0.165443551
7,203,0.67760154
8,203,0.955941159
9,203,0.638298287
10,203,0.474613208
1,204,0.24407759
2,204,0.312474901
3,204,0.595511156
4,204,0.831844181
5,204,0.018206707
6,204,0.516003195
7,204,0.052360777
8,204,0.095703904
9,204,0.885284362
10,204,0.683174277
1,205,0.333312722
2,205,0.402848011
3,205,0.329756662
4,205,0.800032497
5,205,0.810207495
6,205,0.786283725
7,205,0.093632956
8,205,0.774733365
9,205,0.252603384
10,205,0.816034547
1,206,0.8124582
2,206,0.112269267
3,206,0.803456055
4,206,0.001597665
5,206,0.322473364
6,206,0.36505042
7,206,0.39132308
8,206,0.425606089
9,206,0.124828059
10,206,0.110930877
1,207,0.928694975
2,207,0.118526617
3,207,0.785333681
4,207,0.009939505
5,207,0.284674987
6,207,0.597334367
7,207,0.59562006
8,207,0.088538351
9,207,0.995885931
10,207,0.517749507
1,208,0.470108891
2,208,0.891711759
3,208,0.725600323
4,208,0.778618351
5,208,0.131974933
6,208,0.542154748
7,208,0.56152156
8,208,0.360196952
9,208,0.722100152
10,208,0.535530293
1,209,0.071632075
2,209,0.058156352
3,209,0.023723619
4,209,0.381732306
5,209,0.473741344
6,209,0.93208778
7,209,0.601401494
8,209,0.396963
9,209,0.788365317
10,209,0.522343254
1,210,0.328470137
2,210,0.463387365
3,210,0.945073907
4,210,0.981168098
5,210,0.657537761
6,210,0.343340307
7,210,0.776890926
8,210,0.325563137
9,210,0.837107961
10,210,0.264346469
1,211,0.119661728
2,211,0.968004037
3,211,0.766494435
4,211,0.704216082
5,211,0.860946076
6,211,0.818230083
7,211,0.258207687
8,211,0.356842384
9,211,0.883849424
10,211,0.072864807
1,212,0.339368386
2,212,0.651746406
3,212,0.839097104
4,212,0.193390516
5,212,0.654207115
6,212,0.516060895
7,212,0.36476382
8,212,0.308679178
9,212,0.569265134
10,212,0.429688538
1,213,0.631680358
2,213,0.327873601
3,213,0.091208843
4,213,0.508334553
5,213,0.484264443
6,213,0.539988868
7,213,0.13770364
8,213,0.759466874
9,213,0.970300048
10,213,0.587547677
1,214,0.789699348
2,214,0.14620763
3,214,0.082858011
4,214,0.438518777
5,214,0.958231818
6,214,0.366495684
7,214,0.295648798
8,214,0.981567208
9,214,0.009408243
10,214,0.468711896
1,215,0.428357507
2,215,0.218567555
3,215,0.846471708
4,215,0.348982299
5,215,0.521708113
6,215,0.140515918
7,215,0.776227516
8,215,0.864787036
9,215,0.78587246
10,215,0.203132678
1,216,0.955536493
2,216,0.608553848
3,216,0.542785886
4,216,0.4241327
5,216,0.719237343
6,216,0.421963049
7,216,0.062414463
8,216,0.146407784
9,216,0.989033959
10,216,0.979834843
1,217,0.795205508
2,217,0.078589223
3,217,0.592679595
4,217,0.36642465
5,217,0.749132966
6,217,0.014799782
7,217,0.790298356
8,217,0.028795317
9,217,0.995284505
10,217,0.20363463
1,218,0.207851319
2,218,0.146441294
3,218,0.038620852
4,218,0.251706257
5,218,0.768311623
6,218,0.414612057
7,218,0.217473946
8,218,0.873708702
9,218,0.743080838
10,218,0.546825523
1,219,0.864360035
2,219,0.477559116
3,219,0.150394361
4,219,0.720755403
5,219,0.156926779
6,219,0.031274504
7,219,0.553914478
8,219,0.027318102
9,219,0.585385808
10,219,0.144707002
1,220,0.673479106
2,220,0.909439252
3,220,0.27176285
4,220,0.308471395
5,220,0.25993197
6,220,0.607561251
7,220,0.583300855
8,220,0.32776478
9,220,0.3612659
10,220,0.648033258
1,221,0.062483593
2,221,0.045759273
3,221,0.948260816
4,221,0.395309764
5,221,0.648211025
6,221,0.837407868
7,221,0.359370562
8,221,0.951576164
9,221,0.348765952
10,221,0.483014718
1,222,0.204121133
2,222,0.346701641
3,222,0.704454781
4,222,0.105832881
5,222,0.036712889
6,222,0.983089844
7,222,0.888853132
8,222,0.252940148
9,222,0.555820348
10,222,0.718912888
1,223,0.418266099
2,223,0.605594265
3,223,0.513578945
4,223,0.938322044
5,223,0.817225412
6,223,0.357874495
7,223,0.389990376
8,223,0.174743976
9,223,0.858882603
10,223,0.136172216
1,224,0.771287462
2,224,0.465538397
3,224,0.024754722
4,224,0.925198021
5,224,0.702323293
6,224,0.86146339
7,224,0.707839458
8,224,0.847778501
9,224,0.778952545
10,224,0.063515389
1,225,0.825620539
2,225,0.07348939
3,225,0.03710595
4,225,0.796033135
5,225,0.928241267
6,225,0.887365142
7,225,0.073870893
8,225,0.533719851
9,225,0.266298204
10,225,0.762733
1,226,0.750347113
2,226,0.47603208
3,226,0.410066779
4,226,0.631246238
5,226,0.092880099
6,226,0.377040104
7,226,0.244380392
8,226,0.939302137
9,226,0.588839995
10,226,0.224274285
1,227,0.177903134
2,227,0.209762038
3,227,0.034651218
4,227,0.627273235
5,227,0.588044851
6,227,0.260864454
7,227,0.202811658
8,227,0.858682555
9,227,0.766852332
10,227,0.647882897
1,228,0.369888733
2,228,0.984208199
3,228,0.537235015
4,228,0.677362662
5,228,0.221820575
6,228,0.585194746
7,228,0.021938202
8,228,0.060717456
9,228,0.524711132
10,228,0.437670687
1,229,0.588342915
2,229,0.710759613
3,229,0.520476748
4,229,0.126690028
5,229,0.734795361
6,229,0.707959279
7,229,0.376337667
8,229,0.4644234
9,229,0.657434884
10,229,0.398260953
1,230,0.284020452
2,230,0.410894151
3,230,0.512414618
4,230,0.856363711
5,230,0.045232058
6,230,0.790932585
7,230,0.45231827
8,230,0.129853564
9,230,0.118041144
10,230,0.577275926
1,231,0.332248265
2,231,0.629322288
3,231,0.341731552
4,231,0.668777703
5,231,0.418022356
6,231,0.50033721
7,231,0.187184954
8,231,0.553159584
9,231,0.350483247
10,231,0.597923049
1,232,0.052172645
2,232,0.585950129
3,232,0.365019568
4,232,0.308432487
5,232,0.990291093
6,232,0.584442527
7,232,0.605188197
8,232,0.130589993
9,232,0.706950791
10,232,0.234812452
1,233,0.059539945
2,233,0.694858138
3,233,0.214868673
4,233,0.92310504
5,233,0.561255194
6,233,0.930940114
7,233,0.864220884
8,233,0.786814383
9,233,0.776492376
10,233,0.128978757
1,234,0.604312079
2,234,0.692243775
3,234,0.468048493
4,234,0.218483115
5,234,0.82279598
6,234,0.60807151
7,234,0.675694012
8,234,0.511571558
9,234,0.871241371
10,234,0.130648878
1,235,0.589150756
2,235,0.342112825
3,235,0.976438941
4,235,0.540719677
5,235,0.600119025
6,235,0.92860445
7,235,0.445372842
8,235,0.421286047
9,235,0.705943502
10,235,0.880354528
1,236,0.72791761
2,236,0.3255595
3,236,0.443889743
4,236,0.089510799
5,236,0.520733754
6,236,0.101415379
7,236,0.109516696
8,236,0.392608304
9,236,0.193174033
10,236,0.154837359
1,237,0.460743807
2,237,0.321635202
3,237,0.482231922
4,237,0.447688088
5,237,0.767888987
6,237,0.779324978
7,237,0.679259926
8,237,0.51789664
9,237,0.790861122
10,237,0.717391095
1,238,0.587965037
2,238,0.242317691
3,238,0.939590317
4,238,0.900772633
5,238,0.327039951
6,238,0.631652137
7,238,0.379632103
8,238,0.074919168
9,238,0.665903597
10,238,0.41582783
1,239,0.396774635
2,239,0.549202975
3,239,0.447595037
4,239,0.558385471
5,239,0.783759901
6,239,0.714505973
7,239,0.118962717
8,239,0.452963643
9,239,0.204250222
10,239,0.44395451
1,240,0.986651188
2,240,0.616054601
3,240,0.624858614
4,240,0.334408408
5,240,0.342969039
6,240,0.761230522
7,240,0.522815434
8,240,0.628050467
9,240,0.545238051
10,240,0.839414972
1,241,0.216482014
2,241,0.014850513
3,241,0.970207633
4,241,0.362892787
5,241,0.250490294
6,241,0.348197516
7,241,0.756471314
8,241,0.264136273
9,241,0.816826606
10,241,0.781950541
1,242,0.67639257
2,242,0.070489538
3,242,0.192544101
4,242,0.681755081
5,242,0.902719498
6,242,0.090515316
7,242,0.155315801
8,242,0.88478425
9,242,0.45697814
10,242,0.75572459
1,243,0.582523827
2,243,0.63430374
3,243,0.621082886
4,243,0.246668677
5,243,0.540941906
6,243,0.482932006
7,243,0.64199539
8,243,0.098002255
9,243,0.455965717
10,243,0.869941562
1,244,0.050316555
2,244,0.043632209
3,244,0.930085138
4,244,0.804247678
5,244,0.64316347
6,244,0.693188384
7,244,0.230710193
8,244,0.60889767
9,244,0.794125958
10,244,0.702811315
1,245,0.086540287
2,245,0.097580834
3,245,0.404968334
4,245,0.457892109
5,245,0.394718233
6,245,0.56974179
7,245,0.042423485
8,245,0.168095648
9,245,0.227491786
10,245,0.318979373
1,246,0.008097145
2,246,0.310787239
3,246,0.379504947
4,246,0.164504873
5,246,0.052413597
6,246,0.626008498
7,246,0.916464642
8,246,0.745976064
9,246,0.694713416
10,246,0.857023091
1,247,0.146921723
2,247,0.408988072
3,247,0.691085727
4,247,0.657085256
5,247,0.612706882
6,247,0.515560267
7,247,0.327270318
8,247,0.230590849
9,247,0.950169006
10,247,0.88877537
1,248,0.294190956
2,248,0.573908552
3,248,0.780351723
4,248,0.025623218
5,248,0.617069959
6,248,0.722486646
7,248,0.981881023
8,248,0.304767421
9,248,0.795661723
10,248,0.518522316
1,249,0.396360864
2,249,0.650516172
3,249,0.982898827
4,249,0.487236599
5,249,0.889161463
6,249,0.808383349
7,249,0.930131315
8,249,0.053173354
9,249,0.926489823
10,249,0.922826293
1,250,0.72224684
2,250,0.20679421
3,250,0.565146769
4,250,0.600679371
5,250,0.321946487
6,250,0.231994969
7,250,0.112708774
8,250,0.182227949
9,250,0.919946433
10,250,0.863340344
1,251,0.194362635
2,251,0.909227701
3,251,0.551186776
4,251,0.002972147
5,251,0.663517458
6,251,0.535884329
7,251,0.186837738
8,251,0.664271638
9,251,0.27593777
10,251,0.507925551
1,252,0.291186081
2,252,0.303679466
3,252,0.09193539
4,252,0.288151655
5,252,0.020387285
6,252,0.249450361
7,252,0.511640363
8,252,0.769116028
9,252,0.609913273
10,252,0.81978844
1,253,0.453905584
2,253,0.968203707
3,253,0.838997385
4,253,0.280282099
5,253,0.391602075
6,253,0.976190683
7,253,0.127700243
8,253,0.013892517
9,253,0.849090517
10,253,0.101186758
1,254,0.367653661
2,254,0.830776779
3,254,0.245863197
4,254,0.285131776
5,254,0.512741772
6,254,0.521364492
7,254,0.301348012
8,254,0.910386268
9,254,0.401181308
10,254,0.239408625
1,255,0.972502847
2,255,0.412474807
3,255,0.141568938
4,255,0.126246232
5,255,0.40723879
6,255,0.231284127
7,255,0.078882646
8,255,0.251580965
9,255,0.217712009
10,255,0.581993074
1,256,0.367246443
2,256,0.33024781
3,256,0.89166797
4,256,0.474662603
5,256,0.142028378
6,256,0.82194875
7,256,0.502953149
8,256,0.185768457
9,256,0.658559249
10,256,0.979159793
1,257,0.241152275
2,257,0.30051048
3,257,0.013339734
